"attr1_s","attr7_2","attr7_3","attr1_1","attr1_2","attr1_3","gender"
0.8,0.6666666666666666,,0.1,0.0625,,0.0
0.8,0.6666666666666666,,0.1,0.0625,,0.0
0.8,0.6666666666666666,,0.1,0.0625,,0.0
0.8,0.6666666666666666,,0.1,0.0625,,0.0
0.8,0.6666666666666666,,0.1,0.0625,,0.0
0.8,0.6666666666666666,,0.1,0.0625,,0.0
0.8,0.6666666666666666,,0.1,0.0625,,0.0
0.8,0.6666666666666666,,0.1,0.0625,,0.0
0.8,0.6666666666666666,,0.1,0.0625,,0.0
0.8,0.6666666666666666,,0.1,0.0625,,0.0
0.8,0.6666666666666666,,0.1,0.0625,,0.0
0.8,0.6666666666666666,,0.1,0.0625,,0.0
0.8,0.6666666666666666,,0.1,0.0625,,0.0
0.8,0.6666666666666666,,0.1,0.0625,,0.0
0.8,0.6666666666666666,,0.1,0.0625,,0.0
0.9846153846153847,,0.25,0.2,,0.375,0.0
0.9846153846153847,,0.25,0.2,,0.375,0.0
0.9846153846153847,,0.25,0.2,,0.375,0.0
0.9846153846153847,,0.25,0.2,,0.375,0.0
0.9846153846153847,,0.25,0.2,,0.375,0.0
0.9846153846153847,,0.25,0.2,,0.375,0.0
0.9846153846153847,,0.25,0.2,,0.375,0.0
0.9846153846153847,,0.25,0.2,,0.375,0.0
0.9846153846153847,,0.25,0.2,,0.375,0.0
0.9846153846153847,,0.25,0.2,,0.375,0.0
0.9846153846153847,,0.25,0.2,,0.375,0.0
0.9846153846153847,,0.25,0.2,,0.375,0.0
0.9846153846153847,,0.25,0.2,,0.375,0.0
0.9846153846153847,,0.25,0.2,,0.375,0.0
0.9846153846153847,,0.25,0.2,,0.375,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.1625,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.1625,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.1625,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.1625,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.1625,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.1625,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.1625,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.1625,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.1625,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.1625,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.1625,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.1625,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.1625,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.1625,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.1625,,0.0
0.9846153846153847,,,0.2,,,0.0
0.9846153846153847,,,0.2,,,0.0
0.9846153846153847,,,0.2,,,0.0
0.9846153846153847,,,0.2,,,0.0
0.9846153846153847,,,0.2,,,0.0
0.9846153846153847,,,0.2,,,0.0
0.9846153846153847,,,0.2,,,0.0
0.9846153846153847,,,0.2,,,0.0
0.9846153846153847,,,0.2,,,0.0
0.9846153846153847,,,0.2,,,0.0
0.9846153846153847,,,0.2,,,0.0
0.9846153846153847,,,0.2,,,0.0
0.9846153846153847,,,0.2,,,0.0
0.9846153846153847,,,0.2,,,0.0
0.9846153846153847,,,0.2,,,0.0
0.8,,,0.15,,,0.0
0.8,,,0.15,,,0.0
0.8,,,0.15,,,0.0
0.8,,,0.15,,,0.0
0.8,,,0.15,,,0.0
0.8,,,0.15,,,0.0
0.8,,,0.15,,,0.0
0.8,,,0.15,,,0.0
0.8,,,0.15,,,0.0
0.8,,,0.15,,,0.0
0.8,,,0.15,,,0.0
0.8,,,0.15,,,0.0
0.8,,,0.15,,,0.0
0.8,,,0.15,,,0.0
0.8,,,0.15,,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.15,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.15,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.15,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.15,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.15,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.15,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.15,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.15,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.15,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.15,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.15,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.15,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.15,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.15,,0.0
0.8769230769230769,0.26666666666666666,,0.16,0.15,,0.0
0.9538461538461539,0.13333333333333333,0.4,0.25,0.25,0.25,1.0
0.9538461538461539,0.13333333333333333,0.4,0.25,0.25,0.25,1.0
0.9538461538461539,0.13333333333333333,0.4,0.25,0.25,0.25,1.0
0.9538461538461539,0.13333333333333333,0.4,0.25,0.25,0.25,1.0
0.9538461538461539,0.13333333333333333,0.4,0.25,0.25,0.25,1.0
0.9538461538461539,0.13333333333333333,0.4,0.25,0.25,0.25,1.0
0.9538461538461539,0.13333333333333333,0.4,0.25,0.25,0.25,1.0
0.9538461538461539,0.13333333333333333,0.4,0.25,0.25,0.25,1.0
0.9538461538461539,0.13333333333333333,0.4,0.25,0.25,0.25,1.0
0.9538461538461539,0.13333333333333333,0.4,0.25,0.25,0.25,1.0
0.9538461538461539,0.13333333333333333,0.4,0.25,0.25,0.25,1.0
0.9538461538461539,0.13333333333333333,0.4,0.25,0.25,0.25,1.0
0.9538461538461539,0.13333333333333333,0.4,0.25,0.25,0.25,1.0
0.9538461538461539,0.13333333333333333,0.4,0.25,0.25,0.25,1.0
0.9538461538461539,0.13333333333333333,0.4,0.25,0.25,0.25,1.0
0.8769230769230769,0.26666666666666666,,0.2,0.1875,,1.0
0.8769230769230769,0.26666666666666666,,0.2,0.1875,,1.0
0.8769230769230769,0.26666666666666666,,0.2,0.1875,,1.0
0.8769230769230769,0.26666666666666666,,0.2,0.1875,,1.0
0.8769230769230769,0.26666666666666666,,0.2,0.1875,,1.0
0.8769230769230769,0.26666666666666666,,0.2,0.1875,,1.0
0.8769230769230769,0.26666666666666666,,0.2,0.1875,,1.0
0.8769230769230769,0.26666666666666666,,0.2,0.1875,,1.0
0.8769230769230769,0.26666666666666666,,0.2,0.1875,,1.0
0.8769230769230769,0.26666666666666666,,0.2,0.1875,,1.0
0.8769230769230769,0.26666666666666666,,0.2,0.1875,,1.0
0.8769230769230769,0.26666666666666666,,0.2,0.1875,,1.0
0.8769230769230769,0.26666666666666666,,0.2,0.1875,,1.0
0.8769230769230769,0.26666666666666666,,0.2,0.1875,,1.0
0.8769230769230769,0.26666666666666666,,0.2,0.1875,,1.0
0.9846153846153847,0.0,,0.4,0.4375,,1.0
0.9846153846153847,0.0,,0.4,0.4375,,1.0
0.9846153846153847,0.0,,0.4,0.4375,,1.0
0.9846153846153847,0.0,,0.4,0.4375,,1.0
0.9846153846153847,0.0,,0.4,0.4375,,1.0
0.9846153846153847,0.0,,0.4,0.4375,,1.0
0.9846153846153847,0.0,,0.4,0.4375,,1.0
0.9846153846153847,0.0,,0.4,0.4375,,1.0
0.9846153846153847,0.0,,0.4,0.4375,,1.0
0.9846153846153847,0.0,,0.4,0.4375,,1.0
0.9846153846153847,0.0,,0.4,0.4375,,1.0
0.9846153846153847,0.0,,0.4,0.4375,,1.0
0.9846153846153847,0.0,,0.4,0.4375,,1.0
0.9846153846153847,0.0,,0.4,0.4375,,1.0
0.9846153846153847,0.0,,0.4,0.4375,,1.0
0.8,0.6666666666666666,0.15,0.16,0.0625,0.0625,1.0
0.8,0.6666666666666666,0.15,0.16,0.0625,0.0625,1.0
0.8,0.6666666666666666,0.15,0.16,0.0625,0.0625,1.0
0.8,0.6666666666666666,0.15,0.16,0.0625,0.0625,1.0
0.8,0.6666666666666666,0.15,0.16,0.0625,0.0625,1.0
0.8,0.6666666666666666,0.15,0.16,0.0625,0.0625,1.0
0.8,0.6666666666666666,0.15,0.16,0.0625,0.0625,1.0
0.8,0.6666666666666666,0.15,0.16,0.0625,0.0625,1.0
0.8,0.6666666666666666,0.15,0.16,0.0625,0.0625,1.0
0.8,0.6666666666666666,0.15,0.16,0.0625,0.0625,1.0
0.8,0.6666666666666666,0.15,0.16,0.0625,0.0625,1.0
0.8,0.6666666666666666,0.15,0.16,0.0625,0.0625,1.0
0.8,0.6666666666666666,0.15,0.16,0.0625,0.0625,1.0
0.8,0.6666666666666666,0.15,0.16,0.0625,0.0625,1.0
0.8,0.6666666666666666,0.15,0.16,0.0625,0.0625,1.0
0.7384615384615385,0.26666666666666666,,0.2,0.1875,,1.0
0.7384615384615385,0.26666666666666666,,0.2,0.1875,,1.0
0.7384615384615385,0.26666666666666666,,0.2,0.1875,,1.0
0.7384615384615385,0.26666666666666666,,0.2,0.1875,,1.0
0.7384615384615385,0.26666666666666666,,0.2,0.1875,,1.0
0.7384615384615385,0.26666666666666666,,0.2,0.1875,,1.0
0.7384615384615385,0.26666666666666666,,0.2,0.1875,,1.0
0.7384615384615385,0.26666666666666666,,0.2,0.1875,,1.0
0.7384615384615385,0.26666666666666666,,0.2,0.1875,,1.0
0.7384615384615385,0.26666666666666666,,0.2,0.1875,,1.0
0.7384615384615385,0.26666666666666666,,0.2,0.1875,,1.0
0.7384615384615385,0.26666666666666666,,0.2,0.1875,,1.0
0.7384615384615385,0.26666666666666666,,0.2,0.1875,,1.0
0.7384615384615385,0.26666666666666666,,0.2,0.1875,,1.0
0.7384615384615385,0.26666666666666666,,0.2,0.1875,,1.0
0.8769230769230769,0.06666666666666667,0.3,0.2,0.125,0.25,1.0
0.8769230769230769,0.06666666666666667,0.3,0.2,0.125,0.25,1.0
0.8769230769230769,0.06666666666666667,0.3,0.2,0.125,0.25,1.0
0.8769230769230769,0.06666666666666667,0.3,0.2,0.125,0.25,1.0
0.8769230769230769,0.06666666666666667,0.3,0.2,0.125,0.25,1.0
0.8769230769230769,0.06666666666666667,0.3,0.2,0.125,0.25,1.0
0.8769230769230769,0.06666666666666667,0.3,0.2,0.125,0.25,1.0
0.8769230769230769,0.06666666666666667,0.3,0.2,0.125,0.25,1.0
0.8769230769230769,0.06666666666666667,0.3,0.2,0.125,0.25,1.0
0.8769230769230769,0.06666666666666667,0.3,0.2,0.125,0.25,1.0
0.8769230769230769,0.06666666666666667,0.3,0.2,0.125,0.25,1.0
0.8769230769230769,0.06666666666666667,0.3,0.2,0.125,0.25,1.0
0.8769230769230769,0.06666666666666667,0.3,0.2,0.125,0.25,1.0
0.8769230769230769,0.06666666666666667,0.3,0.2,0.125,0.25,1.0
0.8769230769230769,0.06666666666666667,0.3,0.2,0.125,0.25,1.0
1.0,0.2,,0.25,0.1875,,1.0
1.0,0.2,,0.25,0.1875,,1.0
1.0,0.2,,0.25,0.1875,,1.0
1.0,0.2,,0.25,0.1875,,1.0
1.0,0.2,,0.25,0.1875,,1.0
1.0,0.2,,0.25,0.1875,,1.0
1.0,0.2,,0.25,0.1875,,1.0
1.0,0.2,,0.25,0.1875,,1.0
1.0,0.2,,0.25,0.1875,,1.0
1.0,0.2,,0.25,0.1875,,1.0
1.0,0.2,,0.25,0.1875,,1.0
1.0,0.2,,0.25,0.1875,,1.0
1.0,0.2,,0.25,0.1875,,1.0
1.0,0.2,,0.25,0.1875,,1.0
1.0,0.2,,0.25,0.1875,,1.0
0.8769230769230769,0.6666666666666666,,0.15,0.0625,,1.0
0.8769230769230769,0.6666666666666666,,0.15,0.0625,,1.0
0.8769230769230769,0.6666666666666666,,0.15,0.0625,,1.0
0.8769230769230769,0.6666666666666666,,0.15,0.0625,,1.0
0.8769230769230769,0.6666666666666666,,0.15,0.0625,,1.0
0.8769230769230769,0.6666666666666666,,0.15,0.0625,,1.0
0.8769230769230769,0.6666666666666666,,0.15,0.0625,,1.0
0.8769230769230769,0.6666666666666666,,0.15,0.0625,,1.0
0.8769230769230769,0.6666666666666666,,0.15,0.0625,,1.0
0.8769230769230769,0.6666666666666666,,0.15,0.0625,,1.0
0.8769230769230769,0.6666666666666666,,0.15,0.0625,,1.0
0.8769230769230769,0.6666666666666666,,0.15,0.0625,,1.0
0.8769230769230769,0.6666666666666666,,0.15,0.0625,,1.0
0.8769230769230769,0.6666666666666666,,0.15,0.0625,,1.0
0.8769230769230769,0.6666666666666666,,0.15,0.0625,,1.0
0.9846153846153847,0.13333333333333333,,0.2,0.3125,,1.0
0.9846153846153847,0.13333333333333333,,0.2,0.3125,,1.0
0.9846153846153847,0.13333333333333333,,0.2,0.3125,,1.0
0.9846153846153847,0.13333333333333333,,0.2,0.3125,,1.0
0.9846153846153847,0.13333333333333333,,0.2,0.3125,,1.0
0.9846153846153847,0.13333333333333333,,0.2,0.3125,,1.0
0.9846153846153847,0.13333333333333333,,0.2,0.3125,,1.0
0.9846153846153847,0.13333333333333333,,0.2,0.3125,,1.0
0.9846153846153847,0.13333333333333333,,0.2,0.3125,,1.0
0.9846153846153847,0.13333333333333333,,0.2,0.3125,,1.0
0.9846153846153847,0.13333333333333333,,0.2,0.3125,,1.0
0.9846153846153847,0.13333333333333333,,0.2,0.3125,,1.0
0.9846153846153847,0.13333333333333333,,0.2,0.3125,,1.0
0.9846153846153847,0.13333333333333333,,0.2,0.3125,,1.0
0.9846153846153847,0.13333333333333333,,0.2,0.3125,,1.0
0.9538461538461539,0.4,,0.3,0.4375,,1.0
0.9538461538461539,0.4,,0.3,0.4375,,1.0
0.9538461538461539,0.4,,0.3,0.4375,,1.0
0.9538461538461539,0.4,,0.3,0.4375,,1.0
0.9538461538461539,0.4,,0.3,0.4375,,1.0
0.9538461538461539,0.4,,0.3,0.4375,,1.0
0.9538461538461539,0.4,,0.3,0.4375,,1.0
0.9538461538461539,0.4,,0.3,0.4375,,1.0
0.9538461538461539,0.4,,0.3,0.4375,,1.0
0.9538461538461539,0.4,,0.3,0.4375,,1.0
0.9538461538461539,0.4,,0.3,0.4375,,1.0
0.9538461538461539,0.4,,0.3,0.4375,,1.0
0.9538461538461539,0.4,,0.3,0.4375,,1.0
0.9538461538461539,0.4,,0.3,0.4375,,1.0
0.9538461538461539,0.4,,0.3,0.4375,,1.0
0.9538461538461539,0.0,0.25,0.3,0.3125,0.625,1.0
0.9538461538461539,0.0,0.25,0.3,0.3125,0.625,1.0
0.9538461538461539,0.0,0.25,0.3,0.3125,0.625,1.0
0.9538461538461539,0.0,0.25,0.3,0.3125,0.625,1.0
0.9538461538461539,0.0,0.25,0.3,0.3125,0.625,1.0
0.9538461538461539,0.0,0.25,0.3,0.3125,0.625,1.0
0.9538461538461539,0.0,0.25,0.3,0.3125,0.625,1.0
0.9538461538461539,0.0,0.25,0.3,0.3125,0.625,1.0
0.9538461538461539,0.0,0.25,0.3,0.3125,0.625,1.0
0.9538461538461539,0.0,0.25,0.3,0.3125,0.625,1.0
0.9538461538461539,0.0,0.25,0.3,0.3125,0.625,1.0
0.9538461538461539,0.0,0.25,0.3,0.3125,0.625,1.0
0.9538461538461539,0.0,0.25,0.3,0.3125,0.625,1.0
0.9538461538461539,0.0,0.25,0.3,0.3125,0.625,1.0
0.9538461538461539,0.0,0.25,0.3,0.3125,0.625,1.0
0.7384615384615385,0.4,0.25,0.3,0.5625,0.625,1.0
0.7384615384615385,0.4,0.25,0.3,0.5625,0.625,1.0
0.7384615384615385,0.4,0.25,0.3,0.5625,0.625,1.0
0.7384615384615385,0.4,0.25,0.3,0.5625,0.625,1.0
0.7384615384615385,0.4,0.25,0.3,0.5625,0.625,1.0
0.7384615384615385,0.4,0.25,0.3,0.5625,0.625,1.0
0.7384615384615385,0.4,0.25,0.3,0.5625,0.625,1.0
0.7384615384615385,0.4,0.25,0.3,0.5625,0.625,1.0
0.7384615384615385,0.4,0.25,0.3,0.5625,0.625,1.0
0.7384615384615385,0.4,0.25,0.3,0.5625,0.625,1.0
0.7384615384615385,0.4,0.25,0.3,0.5625,0.625,1.0
0.7384615384615385,0.4,0.25,0.3,0.5625,0.625,1.0
0.7384615384615385,0.4,0.25,0.3,0.5625,0.625,1.0
0.7384615384615385,0.4,0.25,0.3,0.5625,0.625,1.0
0.7384615384615385,0.4,0.25,0.3,0.5625,0.625,1.0
0.7384615384615385,0.13333333333333333,,0.3,0.3125,,1.0
0.7384615384615385,0.13333333333333333,,0.3,0.3125,,1.0
0.7384615384615385,0.13333333333333333,,0.3,0.3125,,1.0
0.7384615384615385,0.13333333333333333,,0.3,0.3125,,1.0
0.7384615384615385,0.13333333333333333,,0.3,0.3125,,1.0
0.7384615384615385,0.13333333333333333,,0.3,0.3125,,1.0
0.7384615384615385,0.13333333333333333,,0.3,0.3125,,1.0
0.7384615384615385,0.13333333333333333,,0.3,0.3125,,1.0
0.7384615384615385,0.13333333333333333,,0.3,0.3125,,1.0
0.7384615384615385,0.13333333333333333,,0.3,0.3125,,1.0
0.7384615384615385,0.13333333333333333,,0.3,0.3125,,1.0
0.7384615384615385,0.13333333333333333,,0.3,0.3125,,1.0
0.7384615384615385,0.13333333333333333,,0.3,0.3125,,1.0
0.7384615384615385,0.13333333333333333,,0.3,0.3125,,1.0
0.7384615384615385,0.13333333333333333,,0.3,0.3125,,1.0
0.9538461538461539,0.26666666666666666,,0.25,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.25,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.25,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.25,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.25,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.25,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.25,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.25,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.25,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.25,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.25,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.25,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.25,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.25,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.25,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.2,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.2,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.2,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.2,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.2,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.2,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.2,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.2,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.2,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.2,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.2,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.2,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.2,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.2,0.1875,,1.0
0.9538461538461539,0.26666666666666666,,0.2,0.1875,,1.0
0.8769230769230769,0.4,,0.2,0.1875,,0.0
0.8769230769230769,0.4,,0.2,0.1875,,0.0
0.8769230769230769,0.4,,0.2,0.1875,,0.0
0.8769230769230769,0.4,,0.2,0.1875,,0.0
0.8769230769230769,0.4,,0.2,0.1875,,0.0
0.8769230769230769,0.4,,0.2,0.1875,,0.0
0.8769230769230769,0.4,,0.2,0.1875,,0.0
0.9538461538461539,,,0.1,,,0.0
0.9538461538461539,,,0.1,,,0.0
0.9538461538461539,,,0.1,,,0.0
0.9538461538461539,,,0.1,,,0.0
0.9538461538461539,,,0.1,,,0.0
0.9538461538461539,,,0.1,,,0.0
0.9538461538461539,,,0.1,,,0.0
0.7384615384615385,,,0.18,,,0.0
0.7384615384615385,,,0.18,,,0.0
0.7384615384615385,,,0.18,,,0.0
0.7384615384615385,,,0.18,,,0.0
0.7384615384615385,,,0.18,,,0.0
0.7384615384615385,,,0.18,,,0.0
0.7384615384615385,,,0.18,,,0.0
0.8769230769230769,0.9333333333333333,0.3,0.19,0.175,0.25,0.0
0.8769230769230769,0.9333333333333333,0.3,0.19,0.175,0.25,0.0
0.8769230769230769,0.9333333333333333,0.3,0.19,0.175,0.25,0.0
0.8769230769230769,0.9333333333333333,0.3,0.19,0.175,0.25,0.0
0.8769230769230769,0.9333333333333333,0.3,0.19,0.175,0.25,0.0
0.8769230769230769,0.9333333333333333,0.3,0.19,0.175,0.25,0.0
0.8769230769230769,0.9333333333333333,0.3,0.19,0.175,0.25,0.0
0.9538461538461539,0.13333333333333333,,0.1,0.4375,,0.0
0.9538461538461539,0.13333333333333333,,0.1,0.4375,,0.0
0.9538461538461539,0.13333333333333333,,0.1,0.4375,,0.0
0.9538461538461539,0.13333333333333333,,0.1,0.4375,,0.0
0.9538461538461539,0.13333333333333333,,0.1,0.4375,,0.0
0.9538461538461539,0.13333333333333333,,0.1,0.4375,,0.0
0.9538461538461539,0.13333333333333333,,0.1,0.4375,,0.0
0.8769230769230769,0.13333333333333333,0.75,0.3,0.3125,0.5,0.0
0.8769230769230769,0.13333333333333333,0.75,0.3,0.3125,0.5,0.0
0.8769230769230769,0.13333333333333333,0.75,0.3,0.3125,0.5,0.0
0.8769230769230769,0.13333333333333333,0.75,0.3,0.3125,0.5,0.0
0.8769230769230769,0.13333333333333333,0.75,0.3,0.3125,0.5,0.0
0.8769230769230769,0.13333333333333333,0.75,0.3,0.3125,0.5,0.0
0.8769230769230769,0.13333333333333333,0.75,0.3,0.3125,0.5,0.0
0.8769230769230769,0.0,,0.4,0.3125,,1.0
0.8769230769230769,0.0,,0.4,0.3125,,1.0
0.8769230769230769,0.0,,0.4,0.3125,,1.0
0.8769230769230769,0.0,,0.4,0.3125,,1.0
0.8769230769230769,0.0,,0.4,0.3125,,1.0
0.8769230769230769,0.0,,0.4,0.3125,,1.0
0.9538461538461539,0.06666666666666667,0.3,0.3,0.25,0.375,1.0
0.9538461538461539,0.06666666666666667,0.3,0.3,0.25,0.375,1.0
0.9538461538461539,0.06666666666666667,0.3,0.3,0.25,0.375,1.0
0.9538461538461539,0.06666666666666667,0.3,0.3,0.25,0.375,1.0
0.9538461538461539,0.06666666666666667,0.3,0.3,0.25,0.375,1.0
0.9538461538461539,0.06666666666666667,0.3,0.3,0.25,0.375,1.0
0.8769230769230769,0.13333333333333333,,0.3,0.4375,,1.0
0.8769230769230769,0.13333333333333333,,0.3,0.4375,,1.0
0.8769230769230769,0.13333333333333333,,0.3,0.4375,,1.0
0.8769230769230769,0.13333333333333333,,0.3,0.4375,,1.0
0.8769230769230769,0.13333333333333333,,0.3,0.4375,,1.0
0.8769230769230769,0.13333333333333333,,0.3,0.4375,,1.0
0.7384615384615385,,,0.2,,,1.0
0.7384615384615385,,,0.2,,,1.0
0.7384615384615385,,,0.2,,,1.0
0.7384615384615385,,,0.2,,,1.0
0.7384615384615385,,,0.2,,,1.0
0.7384615384615385,,,0.2,,,1.0
0.8,0.26666666666666666,,0.15,0.1875,,1.0
0.8,0.26666666666666666,,0.15,0.1875,,1.0
0.8,0.26666666666666666,,0.15,0.1875,,1.0
0.8,0.26666666666666666,,0.15,0.1875,,1.0
0.8,0.26666666666666666,,0.15,0.1875,,1.0
0.8,0.26666666666666666,,0.15,0.1875,,1.0
0.9538461538461539,0.6666666666666666,0.75,0.2,0.1875,0.375,1.0
0.9538461538461539,0.6666666666666666,0.75,0.2,0.1875,0.375,1.0
0.9538461538461539,0.6666666666666666,0.75,0.2,0.1875,0.375,1.0
0.9538461538461539,0.6666666666666666,0.75,0.2,0.1875,0.375,1.0
0.9538461538461539,0.6666666666666666,0.75,0.2,0.1875,0.375,1.0
0.9538461538461539,0.6666666666666666,0.75,0.2,0.1875,0.375,1.0
0.8769230769230769,0.6666666666666666,,0.18,0.1625,,1.0
0.8769230769230769,0.6666666666666666,,0.18,0.1625,,1.0
0.8769230769230769,0.6666666666666666,,0.18,0.1625,,1.0
0.8769230769230769,0.6666666666666666,,0.18,0.1625,,1.0
0.8769230769230769,0.6666666666666666,,0.18,0.1625,,1.0
0.8769230769230769,0.6666666666666666,,0.18,0.1625,,1.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.13333333333333333,,0.1,0.0625,,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.3333333333333333,0.75,0.25,0.3125,0.5,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
,0.13333333333333333,,0.2,0.1875,,0.0
